brand,product,username,rating,tanggal,review
SAFF&CO,S.O.T.B,Yogi,5,Lebih dari 1 tahun lalu,"packing aman, pengiriman cepat, sellernya cepat tanggap, barangnya berkualitas, udh 2x beli disini mantap parfumnya. mantap pokoknya"
SAFF&CO,S.O.T.B,G***h,5,9 bulan lalu,Kualitas produk: Sangat bagus wanginya tahan lama pengemasannya juga bagus kurirnya garcep
SAFF&CO,S.O.T.B,heryad,5,8 bulan lalu,"Sesuka ituu sama wangi parfum saff n co SOTB, wanginya maskulin, wanginya tahan lama, saff n co parfum sejuta umat."
SAFF&CO,S.O.T.B,L***e,5,5 bulan lalu,"Parfume paling top sih ini, bener-bener tahan lama wanginya."
SAFF&CO,S.O.T.B,Z***e,5,2 bulan lalu,"Kualitas produk: aromanya enak, mudah-mudahan bisa tahan lama"
SAFF&CO,S.O.T.B,R***a,5,Lebih dari 1 tahun lalu,"Barang datang dengan selamat pengiriman cepat, S.O.T.B mantapp banget aroma nya cocok di pakai outdoor ataupun indoor, apalagi dapat tester ostara yg dry down nya seger bangett kaya abis mandi, Saff emang mantebb bgtt sihh gokilll 👍👍"
SAFF&CO,S.O.T.B,Z***r,5,6 bulan lalu,"Kualitas produk: packing sangat aman,kualitas produk sangat recomended rapih, wangi tahan lama pagi jam 7 sampai sore masih wangi banget ."
SAFF&CO,S.O.T.B,Dwiki,5,Lebih dari 1 tahun lalu,Wangi nya enak banget Semoga cocok sama parfum nya Dan bisa langganan Thanks saff&co
SAFF&CO,S.O.T.B,Y***b,5,8 bulan lalu,"Dos luarnya rusak krna basah, mungkin untuk pengiriman lain kali dikasih plastik aja biar lebih aman, untung ngak basah sampai dalam""nya hehee."
SAFF&CO,S.O.T.B,X***d,5,9 bulan lalu,"Thank, Barang tiba sesuai pesanan, Pengiriman cepat, Packaging aman Free gift"
SAFF&CO,S.O.T.B,X***q,5,1 minggu lalu,"Parfum fav dan andalan kuu kak.. Sllu ter Loveeee..pakaii,wlpun banyak koleksii parfum..ttep ter thabestt sotb..balik ke kamu lagii alwayss maaciii bonuss parfumm kecill nyaa.. Smogaa bonuss2 nyaa lbih banyakk lagii yaa kak.. Hehehe...maaciii kak"
SAFF&CO,S.O.T.B,M***e,5,Lebih dari 1 tahun lalu,Baru pertama kali impulsive buying parfum dengan harga diatas 100 ribuan begini tapi pas sampe langsung terlihat worth it nya :3 apalagi packaging parfumnya fav bgttt berasa beli album kpop gasih😂😭 wangi sotb ternyata stronggg bgt ga expect sumpah wkwk. Next mau coba chno sama minouet🫶
SAFF&CO,S.O.T.B,Syarofatul,5,Lebih dari 1 tahun lalu,"sesuka itu sama SOTB ! wanginya tahan lama banget, nyemprot 2-3 semprot tahannya seharian dan masih stay di baju!! wanginya manis tapi masih soft banget, kek cewe calm"
SAFF&CO,S.O.T.B,F***Y,5,Lebih dari 1 tahun lalu,"packing safety, barang segel, parfum recomended, original, ga mengecewakan pakai parfum ini, dapat bonus.. thanks 👍👍👍"
SAFF&CO,S.O.T.B,Joshua,5,Lebih dari 1 tahun lalu,"Saff n co emg ga pernah gagal, wanginya enak dan tahan seharian. Udah beli untuk kesekian kalinya"
SAFF&CO,S.O.T.B,ahmad,5,Lebih dari 1 tahun lalu,parfum titipan dari temanku. dia suka s.o.t.b karena udah pernah pakai. wanginya tahan lama banget dari pagi sampai malem...
SAFF&CO,S.O.T.B,R***n,5,Lebih dari 1 tahun lalu,"dapet harga promo, pengiriman cepat, barang sesuai. mantap pokonya. dapet bonus juga yang travel size nya"
SAFF&CO,S.O.T.B,Bosshop,5,Lebih dari 1 tahun lalu,"Wanginya bisa tahan 8 jam dan Semberiwing, Mantap emang Saff🤩"
SAFF&CO,S.O.T.B,K***z,5,Lebih dari 1 tahun lalu,"tahan lama poll sotb bukan kaleng kaleng,bonus parfum illad tapi bocor"
SAFF&CO,S.O.T.B,Namira,5,Lebih dari 1 tahun lalu,Barang sudah diterima dengan baik dan komplit. Terimakasih banyak ya
SAFF&CO,S.O.T.B,M,5,Lebih dari 1 tahun lalu,Murah dan original. Recommended pokoknya. Sudah habis 2
SAFF&CO,S.O.T.B,Ariq,5,Lebih dari 1 tahun lalu,"Terimkasih saff & tokopedia buat promo 10 ribu nya,keren banget masih di kasih vial parfum varian lain juga,packaging nya ok mewah, wangi aroma nya suka ga gampang ilang."
SAFF&CO,S.O.T.B,a***i,5,Lebih dari 1 tahun lalu,Alhamdulillah sudah diterima. Cepat sampai. Packingnya rapi. Baru pertama kali coba. Enak wanginya. Terima kasih.
SAFF&CO,S.O.T.B,Muhamad,5,Lebih dari 1 tahun lalu,box nya gepeng tapi barang aman pengiriman sesuai cuma teaternya dpt Illiad lg moga moga bsa request atau ganti tester
SAFF&CO,S.O.T.B,M***a,5,Lebih dari 1 tahun lalu,Best deal bgt dpt harga flash sale + ada voucher dari seller dan tokped! Repurchase SOTB ini dh 3x karena sesuka itu sama aroma nya dan long lasting jg🥰
SAFF&CO,S.O.T.B,M***d,5,Lebih dari 1 tahun lalu,"Produk ini luar biasa! Desainnya modern dan praktis, cocok untuk penggunaan sehari-hari. Kualitas materialnya sangat terasa kokoh dan awet, sehingga memberikan nilai lebih bagi harga yang ditawarkan. Selain itu, produk ini juga mudah digunakan, dengan fitur yang intuitif dan fungsional. Sungguh pilihan tepat! Beli Yuk gais!!!!!!!!"
SAFF&CO,S.O.T.B,Sari,5,Lebih dari 1 tahun lalu,"Awalnya coba ini yg versi mininya, ehh naksir dan suka sama wanginya. Feminim sekaliii, dapat free wangi lainnya juga. Packaging super aman❤️"
SAFF&CO,S.O.T.B,f***f,5,Lebih dari 1 tahun lalu,hxhxhd yg mana ya pak terimakasih atas nama siapa ya yang waktu itu total perstiker abis magrib mH yg mana uy malem Minggu nich gan ane juga lu Han kang pinjol yg
SAFF&CO,S.O.T.B,R***a,5,Lebih dari 1 tahun lalu,"seneng bgt akhirnya bisa kebeli juga ini parfum.. Gemass sekali di kasih free Solaris yg mini nya, terimakasih seller... sumpah ini wanginya awett bgttt bgtt lgsg coba di semprot di tangan udah di bawa cuci piring, ngepel keringetan juga tetep stay wangi nya. semoga bisa order lagi nanti kalau habis, karna emang lumayan si harganya hehe tapi love bgt🥰"
SAFF&CO,S.O.T.B,M***t,5,Lebih dari 1 tahun lalu,sesuka itu sama produk parfum dari saff and coo deh semuanya gue udah punya. wangi dan tahan lama deh. apalagi ada bonusnya masya Allah.
SAFF&CO,S.O.T.B,t***a,5,Lebih dari 1 tahun lalu,barang dikirim sesuai pesanan dan deskripsi. respon penjual baik dan cepat. dapat harga murah pas 11.11 packing aman dengan dus tebal gumawo kak
SAFF&CO,S.O.T.B,N***a,5,Lebih dari 1 tahun lalu,Suka beli di online hehe Bisa dapat potongan harganyaa lumayan Tq ya min
SAFF&CO,S.O.T.B,Rosita,5,Lebih dari 1 tahun lalu,"packing oke banget, aman, pengiriman cepet, paling mantap diskonnya, bisa beli parfum kecintaan dengan hemat..wanginya mantaaap banget..toplah"
SAFF&CO,S.O.T.B,Daffa,5,Lebih dari 1 tahun lalu,"wanginya enak, tempatnya bagus, suka sama varian saff and co"
SAFF&CO,S.O.T.B,Gervasius,5,Lebih dari 1 tahun lalu,"Sesuka itu sama parfum ini, ini pembelian kedua, untungnya dapet promo dari tokped jadi makin gacor belanjanya"
SAFF&CO,S.O.T.B,K***a,5,Lebih dari 1 tahun lalu,"suka banged sama wanginya, kebetulan dpt diskon langsung deh beliii. Dapat free sample juga varian lain. Terima kasih"
SAFF&CO,S.O.T.B,C***o,5,10 bulan lalu,packing anti ombak badai sukses terus produk lokal
SAFF&CO,S.O.T.B,Wahyu,5,11 bulan lalu,"barang udah nyampe, gak kebagian bonus promonyanya..namanya juga selama persediaan masih ada, terima.kasih saff n co"
SAFF&CO,S.O.T.B,I***n,5,11 bulan lalu,paketnya sudah sampai dan benar-benar puas dengan produknya trims gan....
SAFF&CO,S.O.T.B,S***i,5,Lebih dari 1 tahun lalu,"Udah repurchase yg kedua kalinya, udah nyaman dg wanginya. Spt biasa packingan super cepat dan aman, dpt free smple chno, my other comfort perfume. Terima kasih saff&co"
SAFF&CO,S.O.T.B,A***a,5,Lebih dari 1 tahun lalu,"best parfume ever kalo buat sotb, beneran seenak itu dan awet bgt wanginya + dapet tester minouet dan ternyata enak juga wanginya"
SAFF&CO,S.O.T.B,G***i,5,Lebih dari 1 tahun lalu,"Ini udh repeat order ke yang 3x kalo ga salah. Suka banget sama variant yang S.O.T.B, suka banget sama wangi nya. Oh iya makasih banyak juga dikasih bonus tester yang solaris, next time penasaran sama yang wangi choco gitu sih"
SAFF&CO,S.O.T.B,R***n,5,Lebih dari 1 tahun lalu,Wanginya awet banget Pengiriman aman Istri saya suka Kualitas sangat baik Terima kasih
SAFF&CO,S.O.T.B,boy,5,Lebih dari 1 tahun lalu,"wangi , sedikit manis , tahan lama , semprot dikit aja uda menyebar baunya + free tester aroma lain 😁"
SAFF&CO,S.O.T.B,C***A,5,Lebih dari 1 tahun lalu,Ini parfum amat sangat recomended. Wanginya sofr banget. saat pertama disemprot juga ga nyengat. Ini sampe ada yang bilang kok wanginya gak ilang2 pas aku nemuin temen siang2. Sesuka ini sih.... Wanginya tahan lama. Disemprit di baju masih kecium beberaa hari. Bakalan jadi langganan sih. worth it to buy!!Pengiriman cepat. Kualitas OK.
SAFF&CO,S.O.T.B,Ronaldo,5,Lebih dari 1 tahun lalu,Produk sudah sampai. Tidak ada yang pecah dan bocor. Wanginya awet dan ga bikin hidung sakit 👌👌
SAFF&CO,S.O.T.B,Y***a,5,Lebih dari 1 tahun lalu,gaada cacat sedikit pun dan yg selalu suka selalu ada sample varian parfum yg lain👍 sukses selalu Saff n Co ✨️
SAFF&CO,S.O.T.B,D***y,4,1 bulan lalu,"sampai di rumah posisi kardus seperti ni, tapi dalam nya aman, rapih. sya belum mencoba wangi nya awet, tahan lama"
SAFF&CO,S.O.T.B,G***a,5,Lebih dari 1 tahun lalu,"Suka baget sama SOTB, sampe ngestock karna takut ntar habis gak bsa co lagi, thank you seller"
SAFF&CO,S.O.T.B,N***E,5,Lebih dari 1 tahun lalu,Udah ke3 kalinya beli disini dan overall mantap good job 👍👍👍
SAFF&CO,S.O.T.B,G***a,5,Lebih dari 1 tahun lalu,"Harumnyaaa enak bangettt, udah dari lama nungguin launchingnya sotb. Huhuhu terus war buat dapetinnya, senang bangett akhirnya dapet, thank you seller"
SAFF&CO,S.O.T.B,N***y,5,Lebih dari 1 tahun lalu,aromanya tahan lama bahakan setelah pakaian dicuci masih ninggalin wangiiiii. Sukaaaa bangetttttt
SAFF&CO,S.O.T.B,H***o,5,Lebih dari 1 tahun lalu,"Jasa Pengiriman yg buruk sekali, kardus diterima dlm keadaan jebol & rusak, untung kardusnya besar, wlpn ga pake bubblewarp tp terlindungi dan tdk pecah, btw dikasih bonus kemasan super mini, trmksh.."
SAFF&CO,S.O.T.B,Nara,5,Lebih dari 1 tahun lalu,"suka sih sm wanginya, dkit aja udh wngi bgt. tp blum tau tahnnya brpa lama. dpat tester juga"
SAFF&CO,S.O.T.B,A***h,5,Lebih dari 1 tahun lalu,wanginya manis dan tipe yg bakalan tahan lama sih wanginya
SAFF&CO,S.O.T.B,s***a,5,Lebih dari 1 tahun lalu,"Speechless. Baru kali ini berani beli fragrances tanpa sniff dulu di offline store karena penasaran bgt selalu seliweran di sosmed. Dan ternyata ini enak banget baunya asli, prefer sih dipake pas spesial occasion ala sunset senja gitu yg summer vibes & ini tahan lama bgt ga terlalu oily yg ninggal bekas kl disemprot di baju. Baunya sexy tapi ada kesan cheerfull dari mandarin orangenya, anw kemasannya dikemas secara unik juga give attention dengan box magenta orange, tapi dalemnya mewah banget all black & ini packagingnya ramping! buat para cewe yg suka bawa mini bag ini ga makan tempat yaa!S.O.T.B cocok banget sih buat yang suka parfum musky manis yang tp masih ngasih terkesan friendly gt karena middle notesnya masih ada bau feminim anak baik gitu, + dapet free mini tester jg. Good job saff&co team! thank u, sesuai ekspetasi bgt ga kecewa, so happyy💓"
SAFF&CO,S.O.T.B,G***a,5,Lebih dari 1 tahun lalu,"pas nyampe dusnya penyok dikit tapi gapapa isinya tetep aman. wanginya sotb tipikal wangi sexy and fresh gitu, keawetan wanginya bisa berhari hari. dapet sample las pozas, wanginya kayak vibes pergi kondangan 🤣"
SAFF&CO,S.O.T.B,Indra,5,Lebih dari 1 tahun lalu,"untuk packaging seperti nya tertimpa barang2 pengiriman lain, tetapi isi dalem nya aman karena di lapisin bubble wrap yg tebel, penjual nya ramah & fast respon, pokok nya the best saff n co!!"
SAFF&CO,S.O.T.B,R***h,5,Lebih dari 1 tahun lalu,"Suka suka suka suka sukaaa bgt sama wanginyaa, awalnya beli yg mini lgsg cuss order lg karena seenak ituu. Base notenya bs tahan berhari2 di baju yg belum dicuci 🤭🤭 Ngingetin sama wangi parfum yg udah ga diproduksi lg skrg, alhamdulillah nemu yg mirip2.. Pengirimannya cepet bgt, adminnya responsif dpt kurir yg priority krn butuh urgent padahal bebas ongkir, dapet sample Saff enak jg wanginya.. Terima kasih banyak yaa, sukses selaluu 🙏🏼🙏🏼🙏🏼"
SAFF&CO,S.O.T.B,S***y,5,Lebih dari 1 tahun lalu,Sesuka itu sama sotb 😍😍 repurchase yg ke 2 and bakal repurchase trus ❤️❤️
SAFF&CO,S.O.T.B,D***l,5,Lebih dari 1 tahun lalu,Sesuka itu sama parfum sotb jd aku beli lg 2 takut sold asli 🥹 tahannya itu loh beneran tahan lama banget seharian banget.. dikasih sample baru.. so happy wangi bgt!
SAFF&CO,S.O.T.B,A***H,5,Lebih dari 1 tahun lalu,"packing rapih, safety buble wrap, parfume'nya soft banget, dan khas wanginya, next time order more, terimakasih."
SAFF&CO,S.O.T.B,S***o,5,Lebih dari 1 tahun lalu,sudah tiba dan packingan mantap. tapi kotaknya ada koyak dari pihak pengangkutan. tapi semua aman tidak ada yg pecah ataupun hilang.
SAFF&CO,S.O.T.B,Muhammad,5,Lebih dari 1 tahun lalu,"The Most Bombastic Perfume in town! Jujurr suka banget sama wanginya, meskipun perpaduan notesnya entah pas di top/middle, gw pernah cium somewhere, it's been a long time. Di hidung gw, wanginya dominan Vanilla, Floral Jasmine, terus kecium wangi Madu sama Bunga Sedap Malam (?). Pokoknya ini wangi Sweet, Floral tapi ada hint of fresh sedikiiiittt dan tipis. Bisa dipakai buat cowok, meskipun ini memang agak more Female. Kalau lu cowo dan cuma selera dan masuk di parfum maskulin aja, ini bukan buat lu. Tapi kalau lu suka parfum manis, worth to try, karena meskipun ini sedikiittt more Female, tapi ngga terlalu girly kok. Also, dapet tester ILIAD, wanginya kayak parfum om om yg classy but soft 😆😍"
SAFF&CO,S.O.T.B,I***i,5,Lebih dari 1 tahun lalu,wanginya enak bgt!!!! ga nyangka kirain bakal yg manis bgt. buatku yg biasanya ga terlalu suka manis ini masih oke bgt sih. bnran semerbak wanginya trs splnya mantep sih emng. dapet vial iliad wanginya jg enak bgt
SAFF&CO,S.O.T.B,r***i,5,Lebih dari 1 tahun lalu,"Wangi nya emang enak, salut samaa produk lokal yg bisa nyiptain parfum kaya gini. Tapi dilain sisi udh OVERUSE untuk yg S.O.T.B ini haha 😅, next pgn coba tipe yg lain kayaknya klo ga SAFF Maleali"
SAFF&CO,S.O.T.B,suriah,5,Lebih dari 1 tahun lalu,sebelumnya beli SOTB mini size krn suka beli yang besar. eh skrg diksh tater las pozas.
SAFF&CO,S.O.T.B,Yogi,5,Lebih dari 1 tahun lalu,"Pantes sering Sold Out, enak baunya. mantappp. karakter wangi yg kalem, soft, elegan. dpt sample Omnia, krng cocok, smntra fav 1.SOTB, 2.CHNO n 3.SAFF."
SAFF&CO,S.O.T.B,A***a,5,Lebih dari 1 tahun lalu,"Bener enak bgt wanginya sotb elegant manis ga bikin puyeng. Thanks utk bonusnya vial loui, utk loui maaf kurang suka wanginya terlalu nyengat"
SAFF&CO,S.O.T.B,Beny,5,Lebih dari 1 tahun lalu,"paket baru datang,belom di coba,semoga mengesankan dengan wanginya yg awet,free nya kecil bingit,terima kasih gan & semoga sukses tokonya 👍"
SAFF&CO,S.O.T.B,D***e,5,Lebih dari 1 tahun lalu,serius wanginya tahan lama. tapi vanilanya lebih dominan. aku gak begitu suka sama wangi vanila. 😭 musknya kurang kerasa trus ada juga wanginya yang khas banget tapi gak tau apa agak nusuk juga di idung. serius ini parfum strong banget wanginya. wanginya di luar ekspestasiku.
SAFF&CO,S.O.T.B,M,5,Lebih dari 1 tahun lalu,"Sedikit kecewa sih udah request nulis di note pesanan minta tester yg chno/coco malah dikasih saff soalnya saff udah punya juga jadi buat apa. Untuk lain² aman aja,aromanya cocok,tahan lama juga di badan dan di baju. Tp kardusnya agak penyok² pas dateng untung dalemnya aman. Semoga lebih ditingkatkan lg pelayanan dan kualitas barangnya ya"
SAFF&CO,S.O.T.B,F***n,5,10 bulan lalu,barang cepat sampai mantappppppppp seller baik
SAFF&CO,S.O.T.B,Daf,5,4 bulan lalu,"Packaging rapih, aroma stb tetap favorit menurut saya pribadi"
SAFF&CO,S.O.T.B,O***m,5,10 bulan lalu,"responnya cepat, hari ini order besoknya sudah sampai, kemasan rapih dan aman, aroma sesuai sama seperti beli langsung di tokonya, InsyaAllah awet, aamiin"
SAFF&CO,S.O.T.B,F***s,5,2 minggu lalu,"Alhamdulillah akhirnya ketemu parfume yang wanginya cocok, udah gitu wangi banget packingannya rapii tempatnya bagus estetik"
SAFF&CO,S.O.T.B,C***a,5,Lebih dari 1 tahun lalu,"barang aman, pengiriman cepat, sesuai pesanan, harum, dpt free tester"
SAFF&CO,S.O.T.B,L***h,5,Lebih dari 1 tahun lalu,"Pertama SOLARIS, lanjut ke S.O.T.B. Utk S.O.T.B, klo ada yang nanya SPL nya gimana, itu orang harus di ruqyah dulu👌🏻. Selanjutnya kita akan CO varian apa lagi???"
SAFF&CO,S.O.T.B,Gusda,5,Lebih dari 1 tahun lalu,aroma cenderung hangat&bold bkn tipe yg segar...fast respon dr seller...packing rapi&aman...tiba sesuai jadwal...good job👍👍
SAFF&CO,S.O.T.B,N***n,5,10 bulan lalu,Packing mantep banget Barang dateng sat set
SAFF&CO,S.O.T.B,Tito,5,10 bulan lalu,"wanginya enak . packing produk selalu aman , tentram diekspedisi. lumayan tahan ,nempel ditangan. soft parfum. Unisex"
SAFF&CO,S.O.T.B,O***f,5,3 bulan lalu,"Packaging aman sama lucu bngt botoll nya wangi nya enak ga strong bangt (opini pribadi) Pengriman cepat, Adminya responsif bngt, Cocok deh sama harganya.( gd vidio unboxing nya)"
SAFF&CO,S.O.T.B,C***w,5,Lebih dari 1 tahun lalu,mantap hanya saja pengirimannya lumayan lama tp it's oke parfumnya ori💖
SAFF&CO,S.O.T.B,S***h,5,8 bulan lalu,Selalu suka sm wangi nya tp plis banget bisa ga ya diganti buble wrap aja jangn yg bolong’ gini ngeri liatnya
SAFF&CO,S.O.T.B,P***i,5,Lebih dari 1 tahun lalu,"Lagi lagi beli lagii, parfurm ter the best"
SAFF&CO,S.O.T.B,heryad,5,10 bulan lalu,"Alhamdulillah , barang yg dipesan sampai, sesuka itu sama parfum SOTB wanginya awet dan tahan lama"
SAFF&CO,S.O.T.B,heryad,5,11 bulan lalu,"Wanginya tahan lama, sesuka itu smaa wanginya, seller fast respon, pengiriman lumayan cepat."
SAFF&CO,S.O.T.B,T***u,5,10 bulan lalu,"Kualitas produk: Baik,wangi nya enak ada manis"" nya heheee tahan lama jg"
SAFF&CO,S.O.T.B,B***r,5,11 bulan lalu,Spl nya kencengg parahh.. Spray ny cukup 3/4x aja kalo kebanyakan pasti puyeng. Jgn pakai di situasi yg kerjanya panas²an. Cocok untuk ruangan indor.
SAFF&CO,S.O.T.B,Erlan,5,9 bulan lalu,Terimakasih pengiriman cepat dan aman. .
SAFF&CO,S.O.T.B,F***u,5,10 bulan lalu,Kualitas produk: Wanginya enak tahan lama tpi pengirimannya bikin kecewa melampaui batas estimasi jdi haru cht kurir 2x tnyain barang nya yg harusnya smpai tgl 19 malah smpainya tgl 21 Tapi wanginya enak bangtt wenakk polll🌟🌟🌟🌟🌟🌟
SAFF&CO,S.O.T.B,S***h,5,Lebih dari 1 tahun lalu,"enggak nyesel blind buy pakingannya effort banget, sama aromanya suka banget."
SAFF&CO,S.O.T.B,G***o,5,11 bulan lalu,Jdi salah 1 parfum favorit.. uda 2 kali beli... wangi.y seNyaman itu
SAFF&CO,S.O.T.B,U***v,5,2 bulan lalu,Entah sudah berapa kali repeat order Saff & Co emang sewangi & semewah itu 👍🤗
SAFF&CO,S.O.T.B,C***d,5,2 bulan lalu,"barang mendarat dengan selamat, untuk wanginya beneran enak, sangat ori reall!!"
SAFF&CO,S.O.T.B,P***k,5,Lebih dari 1 tahun lalu,"Pembelian ke 2x, pertama travel size skrg yg gede"
SAFF&CO,S.O.T.B,Y***g,5,11 bulan lalu,Product quality: Excellent Tahan lama banget. Sukaa🩷
SAFF&CO,S.O.T.B,K***t,5,Lebih dari 1 tahun lalu,"Ada bonus masker peel off nya, wanginya enak suka"
SAFF&CO,S.O.T.B,N***a,4,Lebih dari 1 tahun lalu,"pembelian SOTB pertama di bulan Mei 2023 dan jatuh cinta banget sm wanginya, trus beli kedua yg skrg, sayang sekali untuk wanginya yg kedua ini lumayan nusuk dan gk masuk wanginya di hidung ak.. admin seller sangat ramah memberikan penjelasan kalau ada upgrade formula dan jg tips memakai parfum dan sudah dicoba tp ttp gk masuk wanginya buat ak personally. baru nemuin parfum lokal yg cocok, udah harus nyari lg yg lain :( thank you buat bonus parfum vialnya🙏 sukses selalu🙏"
SAFF&CO,S.O.T.B,I***i,5,Lebih dari 1 tahun lalu,"Pengiriman cepat dan aman, 7.7 dapet harga 180k mayann lah"
SAFF&CO,S.O.T.B,C***r,5,11 bulan lalu,Tutupnya kaya kurang rapet gitu selebihnya bagus dan penyok kardusnya
SAFF&CO,S.O.T.B,N***u,5,Lebih dari 1 tahun lalu,Mantap pengiriman nya cepet bngt sesuai pesanan mantap pokoknya ga usah ragu lngsng co
SAFF&CO,S.O.T.B,L***f,5,Lebih dari 1 tahun lalu,cepet bangettt sampenyaa😍 packagingnya juga super rapii. thankyou seller🫶
SAFF&CO,S.O.T.B,Baguz,5,Lebih dari 1 tahun lalu,"mantapp. gara² nyoba yg 5ml jadi ketagihan wanginya. seller gercep, pengiriman kilat. rekomend nih parfumnya, wnginya awet"
SAFF&CO,S.O.T.B,L***l,5,Lebih dari 1 tahun lalu,First time nyobain parfum yg beneran tahan lama wkwk wanginya seger manis soft gitu trs dapet free series morfosia (seger agak spicy) CO dengan harga promo 180k semoga next time bisa dapet lebih murah lagi😍
SAFF&CO,S.O.T.B,H***u,5,Lebih dari 1 tahun lalu,"Paket di terima dalam keadaan penyok dan basah, tetapi keadaan dalam nya masih bisa tertolong dan cuman penyok sedikit aja di bagian kardusnya"
SAFF&CO,S.O.T.B,M***c,5,2 bulan lalu,"Botolnya lucu, wanginya enak, isinya dikit"
SAFF&CO,S.O.T.B,Rahmat,5,Lebih dari 1 tahun lalu,"Wanginya enak banget, rekomen buat yg mau ngedate sama pasangan 🥰"
SAFF&CO,S.O.T.B,Ronaldo,5,Lebih dari 1 tahun lalu,Produk sudah sampai. Tidak ada yang bocor dan pecah. Selalu langganan beli varian ini ✌
SAFF&CO,S.O.T.B,Dwi,5,Lebih dari 1 tahun lalu,"suka banget sama wanginya, bener bener tahan lama seharian!!! aku bakal repurchase ini pastinya"
SAFF&CO,S.O.T.B,M***i,5,Lebih dari 1 tahun lalu,"wanginya mantap, diterima dalam kondisi baik, pengiriman cepat dan aman thanks Min👍🛒"
SAFF&CO,S.O.T.B,M***n,5,Lebih dari 1 tahun lalu,"Pertama kali nyium wanginya Ostara as a tester. Wangi floralnya enak, ringan, dan seger. Varian S.O.T.B ini pas awal² aroma citrusnya cukup menyengat, tapi middle notes nya bikin wanginya seimbang. Sangat tahan lama wanginya..."
SAFF&CO,S.O.T.B,tony,5,Lebih dari 1 tahun lalu,"Barang sudah diterima sesuai pesanan, packaging rapi & aman (bubble wrap), pengiriman cepat & ongkirnya gratis dapat bonus pulak mantabs wanginya..."
SAFF&CO,S.O.T.B,L***g,5,7 bulan lalu,"Product quality: ori, mantap, wanginya enak"
SAFF&CO,S.O.T.B,P***x,5,9 bulan lalu,"Biasa pake yg varian Loui, terus pernah cobain juga bbrp varian lain termasuk S.O.T.B Sekarang mau pake yg ini"
SAFF&CO,S.O.T.B,C***e,5,Lebih dari 1 tahun lalu,"beli tanpa coba langsung, ternyata aku gak suka wanginya. wangi tahan gak smp setengah hari (dipakai indoor outdoor). bagi yang suka wangi powdery fresh, bukan SOTB (krn wangi itu sangat personal ya). overall pengiriman aman dan ontime, packing baik,"
SAFF&CO,S.O.T.B,M***d,5,Lebih dari 1 tahun lalu,"wangii nyaa enak bangettt gacorr, dapet tester jugaa top dehh"
SAFF&CO,S.O.T.B,Rani,5,Lebih dari 1 tahun lalu,"botol sotb ke-2 kuuuu, alhamdulillah bgt dpt promo dari tokped💖💖 free vial solaris, botol spray nya lebih enak yg ini dibanding yg pertama aku beli packing aman gaada yg pecah atau bocor"
SAFF&CO,S.O.T.B,maudy,5,Lebih dari 1 tahun lalu,"WANGII BNGTT, TAHAN LAMAA btw ini beli yg ke 2 kali"
SAFF&CO,S.O.T.B,Ferry,5,Lebih dari 1 tahun lalu,"Manis smooth, elegan sesuai iklan, kurik cepat"
SAFF&CO,S.O.T.B,Zainul,5,Lebih dari 1 tahun lalu,"packagig rapih 3 layer 😍, botol aman. dan yang paling keren ya wanginya S.O.T.B yang enak banget (ga tau rasa wanginya apa, yang jelas ga terlalu nusuk, soft, sweet, dan elegant. cow/cew masuk. kalau varian coco sama cuma bedanya lebih berkarakter laki sigma calm and deep) dan dikasih tester varian coco. wah makasih Saff n Co sudah bikin saya galau dengan varian anda yang enak."
SAFF&CO,S.O.T.B,Nurmalia,5,Lebih dari 1 tahun lalu,"Wajar aja sii SOTB ini jadi rebutan, Wanginya kusuka,, ga nyesel sama sekali"
SAFF&CO,S.O.T.B,Irawati,5,Lebih dari 1 tahun lalu,Wangiii٫tahann lama bngtt😍 Next cobain varian yg lain😍
SAFF&CO,S.O.T.B,Kenanga,5,Lebih dari 1 tahun lalu,wanginya sekilas baunya kaya autan dikit tapi lama lama wangi bunga bener bener wangi banget woii must try !!!
SAFF&CO,S.O.T.B,ELVINA,5,Lebih dari 1 tahun lalu,"Paketnya sudah diterima ya. Pengemasan aman sampai tujuan. Pengiriman cepat. Suka wanginya 💖 Terbilang soft, ada floral nya, dan sedikit warm. Dipakai daily pun ok, vacation apalagi! Cocok 💯 Gak sia2 war, dapat PR kit nya. Suka banget. Thank you so much Saff & Co 🙏🏻❤️😊"
SAFF&CO,S.O.T.B,R***a,5,Lebih dari 1 tahun lalu,"Wanginya manis sedikit flowery, dan spl nya nampol sih emang. Pantes lah ya kalo cepet abis, emang enak. Patut dibeli, minimal sniff aja"
SAFF&CO,S.O.T.B,O***a,5,Lebih dari 1 tahun lalu,Aaakk akhirnya kebagian SOTB setelah sekian lama 🫶 dapet vial ostara yeay
SAFF&CO,S.O.T.B,Tri,5,Lebih dari 1 tahun lalu,"Pertama kali coba ini parfum, semoga cocok. Packing rapih."
SAFF&CO,S.O.T.B,B***y,5,Lebih dari 1 tahun lalu,"pertama kalo coba dan penasaran sama varian ini, packing safety, dapet free trial varian baru sepertinya, dan semoga cocok dan bisa repeat order"
SAFF&CO,S.O.T.B,R***a,5,Lebih dari 1 tahun lalu,"so far parfum yang paling cocok denganku dan pacar. Soft, tidak terlalu nyegrak dan seger. Packaging rapi, hanya saja ditemukan rambut di packaging wkwk Dapet sample varian lain, lumayan juga"
